seed,gps_rmse,ekf_rmse,rejected_gps
587,5.339216194064263,0.28058225936269576,1796
588,5.339411699817134,0.27922387618650396,1776
589,5.261720853107858,0.2855003491243705,1712
590,5.36080379541174,1.8889071408687101,1835
591,5.220706720777129,0.2881774434863948,1713
592,5.200031260174266,0.27705117025643067,1697
593,5.142176479140897,1.2515200297265177,1725
594,5.231579448281984,0.27863986398043356,1747
595,5.354317426312334,0.2890797345692817,1769
596,5.308121777665995,0.28294850161331986,1801
597,5.227740799853233,0.2808468992976015,1728
598,5.296594725871415,0.280011788500114,1729
599,5.164491320654879,0.2875323587208345,1675
600,5.1686513502669005,0.28186020909218645,1651
601,5.13292507161626,0.2783123807608891,1713
602,5.124178110587702,0.2872617699914936,1712
603,5.302628657338627,0.27931496271732303,1764
604,5.270200987013173,0.2906094184753634,1755
605,5.284489231012079,5.201492815618125,1889
606,5.307839807374674,0.27964264333114175,1774
607,5.33684779176865,0.29883626705686017,1822
608,5.260664167325137,0.2767475643281505,1737
609,5.238557738666276,0.2778378318512714,1758
610,5.241086651258039,0.28603346458594775,1744
611,5.157223534959209,0.2782875695492613,1723
612,5.298872102210273,0.27833156139391046,1792
613,5.292869343869763,0.28916088292705244,1721
614,5.08670854684583,0.2775855517116343,1659
615,5.294498930934049,0.2895122994130127,1742
616,5.245639444664145,0.3026704343483428,1751
617,5.299160209094313,0.29716833493688516,1755
618,5.2935148431056325,0.276999033321372,1827
619,5.361458483092532,0.27805210964116656,1793
620,5.057739778863407,11.538587146598886,1859
621,5.239173734391095,0.28244087331143164,1737
622,5.101032688865553,1.000998249288348,1757
623,5.322093265707115,0.29637545452031006,1760
624,5.300045260322266,0.3186690549926025,1821
625,5.307538516135731,0.2795385251925205,1759
626,5.201664611879292,0.2821364139164389,1733
627,5.271604078419244,0.2782063083714542,1775
628,5.415817457090947,0.2784351186569272,1835
629,5.202804136793406,0.28132807940740073,1747
630,5.343715505900109,0.2780869748115099,1777
631,5.360828707486111,0.2948740401082477,1795
632,5.181661560339354,0.27808837896888905,1716
633,5.2023873774049525,0.2775010055888959,1696
634,5.216007186070372,0.6830320527222933,1820
635,5.072614483214387,0.27872030270538906,1698
636,5.231357001062344,0.3007105640341942,1667
637,5.111651915985747,0.2915273482812743,1677
638,5.303791338207459,0.2780430600548429,1808
639,5.251529129199731,0.2787323106527161,1697
640,5.13522639969936,0.28201782492015953,1683
641,5.134018082909381,1.3096992002362042,1768
642,5.41572334054389,0.2788080675778635,1800
643,5.3718025311910065,0.2783237560691124,1800
644,5.343637767183575,0.28692307241350423,1776
645,5.335788364223507,0.28323355507317743,1777
646,5.216524233753686,0.27864394498057626,1712
647,5.085256716163008,6.968703686642552,1860
648,5.278945811679457,0.27816476108440136,1737
649,5.29532842778576,0.2784316238498759,1767
650,5.088731838933748,0.27838552058769855,1713
651,5.329140130482708,0.27879840828915187,1769
652,5.195911528660827,0.28148440191426094,1749
653,5.28071916553804,0.286758162403461,1777
654,5.385964824568478,0.27840848878978103,1788
655,5.245426241847822,0.27879053293075556,1761
656,5.253042675207064,0.287213813552038,1779
657,5.277977618343456,0.27893684969287325,1772
658,5.383466228081534,0.5237243589232922,1842
659,5.188001919898599,0.27879016353717867,1741
660,5.283016505953757,0.29707909751875117,1744
661,5.199750983986786,0.2852190222426685,1695
662,5.3141779472619115,0.28898003396084104,1762
663,5.232110749361503,0.27709400003601475,1757
